date,rea,cpi,crude_prod_millions_barrels_day,crude_prod_millions_barrels_day_nsa,price_per_barrel,price_per_barrel_nsa,wip,dprod,dwip,rpoil
1997-10-01,-13.153439,161.5,66135.8472623472,66441.255,18.73,18.73,79.54387,0.8633199818680382,0.6733380662786281,-215.43786262067138
1997-11-01,-19.905397,161.7,65480.4053731676,66091.806,17.88,17.88,79.42459,-0.9959975222297857,-0.15006753211945778,-220.2059996837693
1997-12-01,-19.960392,161.8,65426.1581076021,65952.682,15.95,15.95,79.37378,-0.08287937171100879,-0.06399310236488986,-231.69021753935377
1998-01-01,-26.525803,162,66619.5180894376,66720.296,14.33,14.33,79.20504,1.8075449457025883,-0.21281538566855218,-242.52410933923034
1998-02-01,-42.365103,162,67065.0706596332,67271.306,13.32,13.32,79.82764,0.6665752935413494,0.7829877240415506,-249.8329670120141
1998-03-01,-35.331021,162,67063.0001746951,67124.319,12.34,12.34,79.57973,-0.0030873253084706676,-0.3110398218962196,-257.47503167551423
1998-04-01,-42.252775,162.2,66943.4823608224,66700.234,12.81,12.81,79.52043,-0.17837621479426247,-0.0745442402395824,-253.86040257726697
1998-05-01,-42.635783000000004,162.6,66584.1242415099,66090.568,12.61,12.61,79.71391,-0.5382542173251181,0.243013027487482,-255.6803047136882
1998-06-01,-51.541727,162.8,66563.359965682,66044.061,11.61,11.61,79.55342,-0.031189888595939408,-0.20153543645289318,-264.06556578586395
1998-07-01,-58.183882,163.2,65806.6128408106,65714.398,11.55,11.55,79.47076,-1.1433943110462863,-0.10395904251110366,-264.8291005562204
1998-08-01,-63.141809,163.4,64786.5696195827,64522.965,11.34,11.34,79.74262,-1.5622009461974784,0.3415042934385326,-266.78648841262964
1998-09-01,-54.291501,163.5,64558.0556977838,64361.764,12.77,12.77,79.93028,-0.35334156172055486,0.23505564989871885,-254.971432029286
1998-10-01,-42.283562,163.9,64581.9330960639,64884.338,12.11,12.11,80.16678,0.036979093424349685,0.29544599011464,-260.5224928184783
1998-11-01,-44.810354,164.1,65166.2249543391,65776.125,10.99,10.99,80.29716,0.9006614302949245,0.16250383568019444,-270.3490229680515
1998-12-01,-57.00755,164.4,65436.1205310002,65955.504,9.39,9.39,80.20124,0.4133095157902389,-0.11952768553449289,-286.2657189401908
1999-01-01,-62.591671,164.7,65583.2877102094,65684.486,10.16,10.16,80.96566,0.22464952800138605,0.9486138063107497,-278.5667195033258
1999-02-01,-58.39564,164.7,65426.9081091367,65635.407,10.33,10.33,80.49998,-0.23872901549975012,-0.5768178185403094,-276.9073354052047
1999-03-01,-43.730708,164.8,65218.8509540595,65284.966,12.1,12.1,81.14822,-0.3185060616699431,0.802042305390227,-261.15271648726764
1999-04-01,-48.775967,165.9,64366.2000841675,64122.607,14.82,14.82,81.19733,-1.315990028802716,0.06050058224316146,-241.5407577328458
1999-05-01,-34.653754,166,63862.52240482,63370.008,15.57,15.57,81.95172,-0.7855966432343209,0.9247928523534732,-236.6641802510636
1999-06-01,-41.700718,166,63782.5075686577,63261.942,15.91,15.91,82.00256,-0.12537087681288028,0.062017291197946633,-234.5039946006848
1999-07-01,-43.173645,166.7,63941.1761127136,63854.99,18.05,18.05,82.57201,0.24845607502843592,0.6920294825634166,-222.30501049778582
1999-08-01,-36.420469,167.1,64245.7189075409,63988.56,19.56,19.56,82.92876,0.4751552298028372,0.43111648670928204,-214.51057709946767
1999-09-01,-27.539438,167.8,63984.4040543494,63780.779,21.64,21.64,83.46706,-0.4075722753620781,0.6470137024937372,-204.82293400548252
1999-10-01,-11.984876,168.1,64113.1928207017,64414.462,21.62,21.62,83.95022,0.2010791972498538,0.5771941120826796,-205.09402282035074
1999-11-01,-12.368653,168.4,64221.3952067741,64830.285,23.14,23.14,84.74319,0.16862548651079834,0.9401384922083977,-198.4779380042696
1999-12-01,-11.764863,168.8,63656.0863601742,64168.171,24.35,24.35,85.53256,-0.8841471105936805,0.9271733113418001,-193.6182732633258
2000-01-01,-9.8285437,169.3,64245.0537080483,64344.8691,25.29,25.29,85.32319,0.9209792978946751,-0.24508406044336795,-190.1263228457216
2000-02-01,-8.4805878,170,64852.455316365,65061.06259,27.39,27.39,85.63453,0.941003579319144,0.36423081004688385,-182.56204537752748
2000-03-01,6.1981871,171,65170.6970784336,65239.83255,27.7,27.7,86.06507,0.4895165079442876,0.5015048402736255,-182.02311433093672
2000-04-01,9.2852705,170.9,65985.8036018586,65741.43967,24.29,24.29,86.91808,1.2429685352508102,0.9862427804866236,-195.1013847107464
2000-05-01,5.3012489,171.2,66627.4539719906,66136.50413,26.35,26.35,87.356,0.9677092459714487,0.5025657535765227,-187.136418872027
2000-06-01,4.0726813,172.2,66306.1382751318,65785.10167,28.91,28.91,87.44335,-0.48342381663726286,0.0999431717233712,-178.44690359653757
2000-07-01,5.7599765,172.7,66583.3599225016,66503.74184,28,28,87.75968,0.41722190733235465,0.3611014532454604,-181.9351474977429
2000-08-01,7.2181659,172.7,67292.2119707328,67041.54994,28.8,28.8,88.18536,1.058981355092392,0.4838793188707946,-179.11805980107326
2000-09-01,11.224623,173.6,67192.1696122498,66982.02,30.56,30.56,87.98927,-0.14877917533500096,-0.22260876151856124,-173.70618379279298
2000-10-01,12.497463,173.9,67435.0726539825,67735.98426,29.71,29.71,88.28094,0.3608531248563196,0.33093540444886216,-176.6996731885721
2000-11-01,11.799293,174.2,67983.3649633223,68591.51567,30,30,88.60218,0.80977939952529,0.36322330042528606,-175.9006682756247
2000-12-01,4.9512222,174.6,66605.214033916,67112.56477,25.19,25.19,88.91891,-2.048017907680766,0.35683685367589035,-193.60505530409827
2001-01-01,1.8399327,175.6,67357.3451488413,67456.87048,24.49,24.49,87.7235,1.1229093004395452,-1.353500837671806,-196.994381023694
2001-02-01,-3.9347987,176,66653.8161705197,66863.35914,24.97,24.97,88.45318,-1.0499654426247673,0.8283550040545151,-195.280889074647
2001-03-01,-2.2798224,176.1,67324.239595498,67396.32058,23.01,23.01,87.63068,1.0008042242251491,-0.9342207537835101,-203.51231114548858
2001-04-01,-6.5663065,176.4,66945.3539686143,66699.46033,22.99,22.99,87.24471,-0.5643669910412541,-0.44142360652807966,-203.76948047976006
2001-05-01,-6.2830855,177.3,66384.5787698168,65893.83635,24.63,24.63,87.22691,-0.8411892123202591,-0.02040446470514823,-197.38780009477156
2001-06-01,-11.367404,177.7,64825.1224856662,64304.337,23.95,23.95,87.01468,-2.3771561161382238,-0.24360441723842996,-200.41284113036815
2001-07-01,-24.206724,177.4,66693.590246465,66619.91216,22.76,22.76,86.40942,2.8415629145072785,-0.6980142407821077,-205.3402460617349
2001-08-01,-44.872147,177.4,66978.2642712162,66732.25235,23.77,23.77,86.88361,0.425930284501419,0.5472709243069751,-200.99827885033767
2001-09-01,-48.734082,178.1,66271.9854275791,66054.384,22.51,22.51,86.29089,-1.0600887569863104,-0.6845376363485478,-206.8385535376975
2001-10-01,-53.385791,177.6,65716.7542459025,66016.13577,18.76,18.76,86.00792,-0.8413360991243124,-0.3284645487814153,-224.7806886979991
2001-11-01,-58.067687,177.5,65283.0837647758,65888.75467,16.06,16.06,85.77643,-0.6620955749983892,-0.2695124906579416,-240.2638900396855
2001-12-01,-56.103518,177.4,65465.8156153467,65969.58161,15.95,15.95,85.84277,0.2795158818306831,0.07731070102208193,-240.89482406446257
2002-01-01,-49.327237,177.7,65454.6032005212,65553.67035483872,17.04,17.04,86.75288,-0.01712859606506356,1.0546249983058864,-234.4533213759436
2002-02-01,-46.259876,178,65480.0355856152,65691.05957142857,18.24,18.24,86.51835,0.03884745190365635,-0.2707086955242133,-227.81665656459
2002-03-01,-35.99206,178.5,65026.6936498326,65101.1434516129,22.29,22.29,87.36117,-0.6947438831515385,0.9694374596135091,-208.04504538219163
2002-04-01,-35.150137,179.3,64486.4943825644,64239.04533333333,23.98,23.98,87.97456,-0.8342044669952031,0.6996777010228605,-201.1840231011719
2002-05-01,-39.264199,179.5,65525.8377628927,65035.73651612903,24.44,24.44,88.3083,1.598872206189128,0.37864191531156166,-199.3954073624939
2002-06-01,-42.899226,179.6,65595.971457156,65078.906,23.45,23.45,88.48105,0.10697488292557011,0.1954303864819984,-203.58616609758107
2002-07-01,-43.659058,180,66036.4709207091,65967.9304516129,24.99,24.99,88.8388,0.6692895762425266,0.403508671369579,-197.44811060433494
2002-08-01,-42.360751,180.5,65944.4020400844,65700.7424516129,25.68,25.68,89.14413,-0.1395185430947521,0.3431006552411908,-195.0018298951175
2002-09-01,-25.837185,180.8,65968.6800249281,65742.813,27.14,27.14,89.40881,0.036809063570864,0.29647251271152086,-189.6382793551353
2002-10-01,-11.494887,181.2,66832.4163602711,67130.05680645161,25.99,25.99,89.50645,1.3008153371764308,0.10914665377699251,-194.18895449554802
2002-11-01,-4.7634714,181.5,66736.4050501208,67339.77133333332,23.68,23.68,89.82052,-0.14376308134291804,0.35027672761129836,-203.66248436891004
2002-12-01,8.4389279,181.8,66162.4206089203,66663.53041935484,26.68,26.68,89.51485,-0.8637969633126019,-0.3408923694302679,-191.89929606959555
2003-01-01,9.8351959,182.6,69247.0978294974,69345.818,30.3,30.3,90.51617,4.5568598347303535,1.1123975473704029,-179.61502556455446
2003-02-01,8.2700238,183.6,70454.458147202,70667.015,32.23,32.23,90.49358,1.7285281763262716,-0.024959981567107548,-173.98617823590436
2003-03-01,18.272366,183.9,70627.3932149737,70704.776,29.23,29.23,90.54109,0.2451557768990753,0.05248718501347227,-183.9196552487121
2003-04-01,29.768397,183.2,69601.0911166207,69354.52,24.48,24.48,90.27492,-1.4637830941763852,-0.294409983117383,-201.27219945959044
2003-05-01,37.881334,182.9,69658.6632285262,69169.601,25.15,25.15,90.13242,0.08268306296557171,-0.15797586687513743,-198.40816588510717
2003-06-01,33.589187,183.1,69495.9728798841,68983.813,27.22,27.22,90.54904,-0.23382680924992627,0.46116600825421017,-190.6080454457145
2003-07-01,36.018619,183.7,69499.6221428112,69435.615,27.95,27.95,91.21933,0.005250904429487946,0.73752439802659,-188.28867926199717
2003-08-01,39.951633,184.5,70135.1616730011,69893.245,28.5,28.5,91.10155,0.9102945575714116,-0.12920079848672827,-186.7745376205977
2003-09-01,47.253254,185.1,70087.7851553107,69853.647,25.66,25.66,91.96587,-0.06757313344891713,0.9442711567507089,-197.59628603919612
2003-10-01,100.01559,184.9,70841.4839148206,71135.661,27.32,27.32,92.80256,1.0696230106312044,0.9056695659847236,-191.21961036904898
2003-11-01,102.19846,185,70946.9357763283,71547.06,27.47,27.47,93.10926,0.14874540696663274,0.32994166614237486,-190.72613249711424
2003-12-01,110.20639,185.5,71637.8798157664,72136.433,28.63,28.63,93.79475,0.9691767597349354,0.7335242016554666,-186.85997629374663
2004-01-01,122.56561,186.3,71573.2934267625,71671.928,30.11,30.11,93.64323,-0.09019742233835615,-0.16167484626592454,-182.25009351139005
2004-02-01,126.65933,186.7,71404.1628212566,71616.39,30.69,30.69,94.86493,-0.23658370883374857,1.296195459125915,-180.5566181916032
2004-03-01,120.58245,187.1,72064.5193584828,72142.732,32.16,32.16,94.84258,0.9205649492608714,-0.02356258864333327,-176.09197889692786
2004-04-01,107.22381,187.4,71982.431232527,71737.695,32.34,32.34,95.46178,-0.11397413760594333,0.6507493418731691,-175.6940515655361
2004-05-01,84.785683,188.2,72653.7866340122,72166.495,35.68,35.68,95.78032,0.9283431673608789,0.3331277941214239,-166.29149194394705
2004-06-01,63.140874,188.9,74097.8780736199,73591.559,33.45,33.45,95.70715,1.9681385653614214,-0.07642275869139681,-173.11659879332265
2004-07-01,89.583156,189.1,73974.9147882438,73916.642,35.89,35.89,96.36539,-0.16608495222509845,0.6854103943630285,-166.1817270504896
2004-08-01,99.547073,189.2,73144.2448308327,72905.11,39.46,39.46,96.41619,-1.129259828547191,0.05270213178647509,-156.75171560233085
2004-09-01,98.725202,189.8,73583.917537676,73342.663,40.42,40.42,96.80513,0.5993042040543628,0.4025855172836934,-154.66461742003526
2004-10-01,107.5453,190.8,73759.1148940546,74049.505,45.36,45.36,97.2409,0.2378089225576474,0.44914161094551375,-143.65950995946898
2004-11-01,122.91303,191.7,73499.694700236,74096.572,39.89,39.89,97.38412,-0.3523326895006562,0.14717534862871418,-156.98059841342834
2004-12-01,126.96099,191.7,73240.4921156115,73736.139,34.07,34.07,97.72898,-0.3532813468979157,0.3534979036429853,-172.75144183787236
2005-01-01,106.81431,191.6,73098.6506311394,73197.742,37.56,37.56,98.48814,-0.19385316358793148,0.7737997459036805,-162.94702111966978
2005-02-01,107.23045,192.4,73786.0021372603,73998.369,39.72,39.72,98.54713,0.9359133312369039,0.05987760644323714,-157.77216990546344
2005-03-01,110.20666,193.1,73880.9665328921,73959.974,45.73,45.73,98.77973,0.1286197036190373,0.23575108602020833,-144.0453651764505
2005-04-01,106.89433,193.7,74748.1710813757,74505.991,45.25,45.25,99.50079,1.1669507117105127,0.7273162069608929,-145.4107900267015
2005-05-01,85.935662,193.6,75238.3047091199,74752.059,43.19,43.19,99.12711,0.6535727569586314,-0.3762617848328986,-150.01851878698668
2005-06-01,57.238996,193.7,74646.4289290786,74143.189,49.28,49.28,99.79114,-0.78977870820367,0.6676435838156358,-136.87922511876857
2005-07-01,35.417032,194.9,74271.2920950066,74216.962,52.79,52.79,99.88013,-0.5038186523540489,0.08913651512516552,-130.61648276779903
2005-08-01,34.384554,196.1,74548.9295366263,74312.312,58.67,58.67,100.1999,0.3731183311986186,0.31964236736747864,-120.6696210264532
2005-09-01,57.127023,198.8,73276.5459157003,73028.623,58.79,58.79,100.284,-1.7215098283568153,0.08389701610251876,-121.83275218083101
2005-10-01,69.129019,199.1,73404.8837973894,73691.379,55.31,55.31,100.8638,0.17498863310621005,0.5764931118073413,-128.0853487063564
2005-11-01,61.733624,198.1,73781.1439145461,74375.594,49.97,49.97,101.9382,0.5112726291001124,1.05956553850719,-137.73491283483915
2005-12-01,50.432129,198.1,74001.1358007465,74495.252,50.85,50.85,102.6133,0.29772452979432984,0.660080665465923,-135.98918312099363
2006-01-01,36.070636,199.3,74043.8434794848,74145.415,55.85,55.85,102.4846,0.05769554648935582,-0.12550105768260877,-127.21417017035392
2006-02-01,43.927781,199.4,74405.5862375436,74618.98,52.8,52.8,103.3763,0.4873625648336599,0.8663185450870969,-132.88016668155223
2006-03-01,50.095155,199.7,74662.423023808,74742.219,55.31,55.31,103.7015,0.34459042108689886,0.3140851094032726,-128.38625164151827
2006-04-01,44.4708,200.7,74252.644236984,74011.71,62.41,62.41,104.1263,-0.5503537401208902,0.4088005469886191,-116.80857368563409
2006-05-01,43.403491,201.3,74164.3333490007,73676.743,64.39,64.39,104.8311,-0.11900376876248231,0.6745898185793742,-113.98379910956538
2006-06-01,54.031948,201.8,74596.6324284189,74094.518,63.79,63.79,105.1742,0.5812012500213015,0.326753948845937,-115.16806696656448
2006-07-01,65.181503,202.9,75143.1669572933,75091.576,67.99,67.99,105.5162,0.7299822199104966,0.32464725528837945,-109.33526112934008
2006-08-01,83.87471,203.8,74351.3808904093,74116.975,66.45,66.45,105.9304,-1.0592941109301535,0.39177790496127685,-112.06893356293702
2006-09-01,93.653638,202.8,74301.2636941717,74048.543,57.29,57.29,106.3349,-0.0674285994392676,0.3811272870699156,-126.40941832965417
2006-10-01,93.994338,201.9,73931.7474484607,74216.318,52.7,52.7,106.608,-0.4985623759070634,0.2565008269664659,-134.31570697714753
2006-11-01,98.056538,202,73499.6731893384,74093.127,52.7,52.7,107.8786,-0.5861376011589314,1.1847964984863957,-134.3652241853888
2006-12-01,101.10726,203.1,73174.1170276461,73667.922,54.97,54.97,108.5713,-0.4439193885151127,0.6400579208790447,-130.69108867137703
2007-01-01,103.97459,203.437,73862.5408873449,73967.377,49.57,49.57,109.2043,0.936404431170601,0.5813339811081342,-141.19705626100892
2007-02-01,102.31143,204.226,74213.6718820826,74427.572,53.77,53.77,109.4357,0.47425801390907907,0.21167223417419834,-133.45115329545246
2007-03-01,117.22043,205.288,74146.992487711,74226.811,56.31,56.31,110.1518,-0.089888245168801,0.6522252300875664,-129.35417320027838
2007-04-01,128.70496,205.904,74505.2350284737,74264.972,60.45,60.45,110.3011,0.48198838360438145,0.13544845436443964,-122.55934636905074
2007-05-01,139.13267,206.755,74357.0799019887,73867.61,61.55,61.55,111.3127,-0.1990499415130742,0.9129458780489763,-121.1684664777771
2007-06-01,128.71073,207.234,74130.0694035622,73627.997,65.24,65.24,111.4787,-0.3057647430800614,0.14901834695502103,-115.57758118348791
2007-07-01,141.68142,207.603,74473.6859074753,74422.538,70.75,70.75,111.978,0.46246087873687003,0.44688821678278146,-107.64750655310257
2007-08-01,150.87606,207.667,73726.0226983596,73493.174,68.28,68.28,112.4597,-1.009002729295183,0.42925118162981946,-111.23189373282518
2007-09-01,168.15664,208.547,74112.5363448384,73855.256,72.34,72.34,112.5314,0.5228873030455716,0.06373585659806835,-105.87872089759777
2007-10-01,187.56467,209.19,74783.5247841397,75066.649,78.61,78.61,113.2724,0.9012904389502197,0.6563243487942572,-97.8744012095364
2007-11-01,188.07603,210.834,73933.8231473437,74528.258,85.53,85.53,113.7429,-1.142719252079516,0.41451010013151546,-90.2203902391212
2007-12-01,181.19683,211.445,74445.3051840869,74940.932,83.21,83.21,113.9851,0.6894285853256577,0.2127099797307075,-93.25973844745131
2008-01-01,149.22411,212.174,74619.8412965122,74728.643,84.82,84.82,115.6785,0.23417438120922895,1.4747053423515233,-91.68753287075802
2008-02-01,144.93531,212.687,74609.5319942546,74823.678,87.41,87.41,115.0503,-0.013816719921244669,-0.5445367481501151,-88.92119087990827
2008-03-01,160.70074,213.448,74966.3054346512,75045.509,96.96,96.96,114.6896,0.4770477947959151,-0.314007533194971,-78.90947209632202
2008-04-01,163.37844,213.942,74726.5083704795,74486.134,104.72,104.72,115.1825,-0.32038581304831837,0.4288478292163056,-71.44148286480878
2008-05-01,189.84947,215.208,75282.7773780854,74790.717,116.55,116.55,114.1686,0.7416494980265753,-0.8841523802762374,-61.328463683609
2008-06-01,183.29353,217.463,75314.3189041382,74812.019,126.22,126.22,114.4692,0.04188862507010782,0.26294879779360514,-54.40023049589284
2008-07-01,169.08039,219.016,75621.3649500212,75569.424,127.77,127.77,113.7066,0.40685736016055074,-0.6684344610087933,-53.891301390529456
2008-08-01,150.57771,218.69,74712.3242804008,74482.225,111.19,111.19,112.6833,-1.2093786215348956,-0.9040217510898785,-67.6414752185074
2008-09-01,110.91489,218.877,73747.2276650234,73486.298,96.38,96.38,111.5413,-1.3001658673195138,-1.0186303149161802,-82.02112169877182
2008-10-01,10.72668,216.995,74195.2500107741,74476.433,70.84,70.84,109.8184,0.6056728566282032,-1.5566833455760154,-111.94504988857135
2008-11-01,-66.507515,213.153,73722.9337303854,74319.854,49.1,49.1,106.8489,-0.6386204504030601,-2.741240554302049,-146.81511829070536
2008-12-01,-75.250917,211.398,73051.9119454142,73550.516,35.59,35.59,103.4164,-0.9143616632403706,-3.265213005875278,-178.16779131313453
